,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1621,1621,CHEMBL1173653,9650.0,nM,Cc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.015472686656207,315.12190602400005,6,0,2.664740000000001,True
1622,1622,CHEMBL369967,9700.0,nM,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,5.013228265733755,425.23279386400003,7,2,4.542800000000003,True
1624,1624,CHEMBL604672,9950.0,nM,O=C(Nc1ccccc1Br)c1ccc(N(CCCl)CCCl)cc1,5.002176919254275,413.990130624,2,1,4.985400000000004,True
1625,1625,CHEMBL1958033,9960.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1,5.001740661576301,389.01563839600004,4,0,4.773900000000004,True
1626,1626,CHEMBL3746168,9960.0,nM,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,5.001740661576301,509.146596548,8,0,4.696220000000005,True
1627,1627,CHEMBL1173714,9970.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,5.001304841688344,343.15320615200005,6,0,3.479720000000002,True
1628,1628,CHEMBL462343,10000.0,nM,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCCCC1,5.0,480.204051848,7,3,4.250500000000003,True
1629,1629,CHEMBL3884319,10000.0,nM,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.0,386.174275944,5,2,4.2375000000000025,True
1630,1630,CHEMBL54471,10000.0,nM,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,5.0,279.08954327600003,4,2,3.196100000000002,True
1631,1631,CHEMBL1172957,10000.0,nM,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,375.1113584040001,8,3,0.5805000000000002,True
1632,1632,CHEMBL518646,10000.0,nM,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCOCC1,5.0,482.183316404,8,3,3.0968000000000018,True
1633,1633,CHEMBL5169997,10230.0,nM,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5ccccc5Cl)ccc43)co2)cc1,4.99012436628784,478.10597553599996,3,0,8.187200000000004,True
1634,1634,CHEMBL590524,10260.0,nM,O=C1CSC(N/N=C/c2cccc(Br)c2)=N1,4.988852639224203,296.95714497600005,4,1,2.0020000000000002,True
1635,1635,CHEMBL1958029,10260.0,nM,Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,4.988852639224203,353.09981135199996,4,0,3.914620000000003,True
1636,1636,CHEMBL1958036,10340.0,nM,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,4.985479461242076,385.06517543200005,5,0,4.129100000000004,True
1638,1638,CHEMBL1958223,10480.0,nM,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,4.979638717352292,381.114712468,6,0,3.484300000000003,True
1639,1639,CHEMBL1828866,10530.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,4.9775716288145135,307.06784252799997,3,1,2.1817200000000003,True
1640,1640,CHEMBL1958025,10530.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,4.9775716288145135,339.084161288,4,0,3.606200000000002,True
1641,1641,CHEMBL2325103,10630.0,nM,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccc2ccccc12,4.973466735476703,349.104896732,2,1,4.373600000000002,True
1642,1642,CHEMBL1173652,10780.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,4.96738123914928,301.10625596000006,6,0,2.35632,True
1643,1643,CHEMBL1987813,10800.0,nM,O=C1C2=C(C(=O)c3c(O)ccc(O)c31)[C@@H](O)[C@@H](O)[C@@H](O)C2,4.966576244513051,292.058302724,7,5,-0.7402000000000002,True
1644,1644,CHEMBL393014,11000.0,nM,N#Cc1n[nH]nc1-c1ccc(Cl)cc1,4.958607314841775,204.02027384,3,1,1.9967799999999996,True
1645,1645,CHEMBL1828872,11050.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,4.95663772197887,327.01322011200006,3,1,2.526700000000001,True
1647,1647,CHEMBL4780210,11211.4,nM,Cc1ccc(C2=N/C(=C\c3ccc(Cl)cc3)C(=O)NN2C(=O)c2nc3c(c(C)nn3-c3ccccc3)c(=O)[nH]2)cc1,4.9503401524085096,563.1472652440001,7,2,4.353940000000003,True
1648,1648,CHEMBL1699836,11400.0,nM,O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,4.943095148663527,250.04773804,6,4,-0.242,True
1649,1649,CHEMBL113901,11820.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,4.927382523454764,467.15243087600004,6,2,5.095980000000004,True
1650,1650,CHEMBL59145,12000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,4.920818753952375,299.03492086,4,2,3.541080000000001,True
1651,1651,CHEMBL245770,12000.0,nM,COc1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,4.920818753952375,347.13822478400004,5,2,3.5356000000000014,True
1652,1652,CHEMBL113194,12000.0,nM,CCCCn1c(Cc2cc(OC)ccc2OC)nc2c(N)ncnc21,4.920818753952375,341.1851749760001,7,1,2.8166,True
1653,1653,CHEMBL3746387,12050.0,nM,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.919012953089113,505.19613358400005,9,0,4.051420000000003,True
1654,1654,CHEMBL5192580,12140.0,nM,Fc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,4.915781313260761,462.135526076,3,0,7.6729000000000065,True
1655,1655,CHEMBL3393072,12370.0,nM,O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br,4.907630300370879,403.01024316800004,3,4,2.8857,True
1657,1657,CHEMBL1958030,12430.0,nM,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,4.905528871358356,369.094725972,5,0,3.6148000000000025,True
1658,1658,CHEMBL3746564,12660.0,nM,CC(=O)N1N=C(c2ccc(I)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.897566294318664,601.0822168679999,8,0,4.647420000000005,True
1659,1659,CHEMBL592710,12870.0,nM,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,4.890421453095613,370.040646204,2,1,4.876300000000003,True
1660,1660,CHEMBL1828870,13070.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,4.883724412419456,309.022641924,3,1,2.387600000000001,True
1661,1661,CHEMBL296419,13084.0,nM,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,4.883259464547056,458.24818983200004,5,1,5.351300000000005,True
1662,1662,CHEMBL1958027,13160.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,4.880744110722064,373.04518893600005,4,0,4.259600000000003,True
1663,1663,CHEMBL3746268,13160.0,nM,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.880744110722064,475.1855689,8,0,3.962740000000003,True
1664,1664,CHEMBL86945,13200.0,nM,COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,4.87942606879415,307.15722891200005,2,1,4.485400000000003,True
1665,1665,CHEMBL605957,13316.0,nM,COc1cc(C2=C(c3c[nH]c4ccc(Br)cc34)C(=O)NC2=O)cc(OC)c1OC,4.87562621351537,456.032083744,5,2,3.5234000000000014,True
1666,1666,CHEMBL1828873,13320.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.875495775165717,342.98366957200005,3,1,3.0410000000000013,True
1667,1667,CHEMBL5183228,13340.0,nM,Cc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,4.87484417041947,458.16059795200005,3,0,7.842220000000007,True
1668,1668,CHEMBL239895,13500.0,nM,CC(C)c1ccc(-c2n[nH]nc2C#N)cc1,4.8696662315049934,212.106196384,3,1,2.466780000000001,True
1669,1669,CHEMBL56543,13500.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,4.8696662315049934,294.100442308,4,3,2.32118,True
1670,1670,CHEMBL1828874,13560.0,nM,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.867740310468956,386.9331539920001,3,1,3.150100000000001,True
1671,1671,CHEMBL55204,13600.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,4.866461091629782,283.0644714,4,2,3.0267800000000014,True
1672,1672,CHEMBL808,13904.0,nM,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.856860240895409,380.02499614,3,0,5.801400000000003,True
1673,1673,CHEMBL3747079,14040.0,nM,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.852632892206214,461.169918836,8,0,3.654320000000003,True
1674,1674,CHEMBL1173713,14320.0,nM,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.844056982028163,331.11682064400003,7,0,2.3649200000000006,True
1675,1675,CHEMBL592139,14340.0,nM,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,4.843450848668219,253.007660556,4,1,1.8929,True
1676,1676,CHEMBL3325470,14800.0,nM,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,4.8297382846050425,448.17600726000006,9,1,3.285700000000001,True
1677,1677,CHEMBL3747407,14930.0,nM,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.825940192274975,505.19613358400005,9,0,4.053020000000003,True
1678,1678,CHEMBL597492,15180.0,nM,COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC,4.818728228440539,504.01821964399994,5,2,3.3655000000000017,True
1679,1679,CHEMBL86944,15200.0,nM,COc1c(Br)cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,4.818156412055227,419.028768628,2,1,5.9013000000000035,True
1680,1680,CHEMBL92086,15238.0,nM,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.817072030763008,382.0429232,4,2,4.650500000000003,True
1681,1681,CHEMBL589825,15390.0,nM,O=C(Nc1ccccc1F)c1ccc(N(CCCl)CCCl)cc1,4.812761380168522,354.07019674400004,2,1,4.362000000000003,True
1682,1682,CHEMBL1828871,15570.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,4.80771138743188,323.038291988,3,1,2.6960200000000007,True
1683,1683,CHEMBL93754,15624.0,nM,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.806207769720202,448.064721264,6,2,4.527300000000003,True
1684,1684,CHEMBL589801,15660.0,nM,Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1O,4.805208242278075,380.135862512,2,2,5.238920000000005,True
1685,1685,CHEMBL428690,15800.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,4.801342913045578,401.10300041999994,6,3,3.3046000000000015,True
1686,1686,CHEMBL483085,16000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1cccc(C(F)(F)F)c1,4.795880017344075,348.07217687200006,4,3,3.662280000000001,True
1687,1687,CHEMBL589068,16120.0,nM,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1,4.792634962530928,376.178692628,3,3,4.948940000000004,True
1688,1688,CHEMBL86326,16200.0,nM,COc1ccc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc1C(C)(C)C,4.790484985457369,341.11825655999996,2,1,5.138800000000004,True
1689,1689,CHEMBL1828877,16260.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,4.788879458741951,370.96270453200003,3,1,2.6358000000000006,True
1690,1690,CHEMBL1958032,16420.0,nM,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,4.784626847216578,373.04518893600005,4,0,4.259600000000003,True
1691,1691,CHEMBL393015,16600.0,nM,N#Cc1n[nH]nc1-c1ccc(Oc2ccccc2)c(F)c1,4.779891911959945,280.07603912800005,4,1,3.2747800000000007,True
1692,1692,CHEMBL1172951,16750.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc(F)c1,4.775985188627136,319.096834148,6,0,2.49542,True
1693,1693,CHEMBL48760,16900.0,nM,CC(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1,4.772113295386326,263.131014164,1,1,4.302700000000002,True
1694,1694,CHEMBL3747570,17000.0,nM,CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.769551078621726,475.1855689,8,0,4.042820000000003,True
1695,1695,CHEMBL417941,17000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,4.769551078621726,286.131742436,4,3,2.4536800000000003,True
1696,1696,CHEMBL401930,17100.0,nM,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.767003889607846,479.172417372,6,4,3.8621200000000018,True
1697,1697,CHEMBL3747055,17250.0,nM,COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OCCn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.763210900590707,491.18048352000005,9,0,3.6629200000000024,True
1698,1698,CHEMBL56132,18000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,4.7447274948966935,265.07389321200003,4,2,2.8876800000000014,True
1699,1699,CHEMBL56393,18000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,4.7447274948966935,297.063722452,6,4,2.2988800000000005,True
1701,1701,CHEMBL210638,18000.0,nM,COc1cc(C2CC(c3ccccc3O)=NN2)ccc1O,4.7447274948966935,284.11609237199997,5,3,2.545100000000001,True
1702,1702,CHEMBL3745929,18120.0,nM,CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1,4.741841806659206,519.211783648,9,0,4.441520000000004,True
1703,1703,CHEMBL1958026,18120.0,nM,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,4.741841806659206,357.07473947600005,4,0,3.745300000000003,True
1704,1704,CHEMBL590525,18430.0,nM,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,4.734474664780926,362.16304256399997,3,3,4.640520000000004,True
1705,1705,CHEMBL1173014,18820.0,nM,COc1cccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)c1,4.725380380908762,331.11682064400003,7,0,2.3649199999999997,True
1706,1706,CHEMBL3746980,18890.0,nM,CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,4.723768042078167,489.201218964,8,0,4.351240000000004,True
1707,1707,CHEMBL10,18896.0,nM,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,4.723630119730561,377.0998113520001,3,1,4.6822000000000035,True
1708,1708,CHEMBL1828878,18940.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,4.722620025332746,386.93315399200003,3,1,3.150100000000001,True
1709,1709,CHEMBL87746,19000.0,nM,COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,4.721246399047171,385.06774098,2,1,5.247900000000004,True
1710,1710,CHEMBL1828875,19050.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,4.720105019988362,352.972126344,3,1,2.4967000000000006,True
1712,1712,CHEMBL3325472,19300.0,nM,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.714442690992226,468.12138484400015,9,1,3.6306800000000026,True
1713,1713,CHEMBL1172950,19340.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,4.713543530253017,346.091334168,8,0,2.26452,True
1714,1714,CHEMBL71,19366.0,nM,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.712960072482757,318.09574728800004,3,0,4.894400000000004,True
1715,1715,CHEMBL726,19570.0,nM,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.708409174341999,437.17486811199996,5,1,4.308100000000003,True
1716,1716,CHEMBL1828879,19830.0,nM,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.702677285794698,430.88263841200006,3,1,3.2592000000000017,True
1717,1717,CHEMBL199865,20000.0,nM,CCCCn1c(Cc2cc(OC)ccc2Cl)nc2c(N)ncnc21,4.698970004336019,345.1356379400001,6,1,3.461400000000001,True
1718,1718,CHEMBL1828876,20330.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,4.691862621361961,366.987776408,3,1,2.8051200000000014,True
1719,1719,CHEMBL1829273,20450.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,4.689306687656639,370.96270453200003,3,1,2.6358000000000006,True
1720,1720,CHEMBL205652,21000.0,nM,Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,4.6777807052660805,329.073117936,4,1,4.591700000000002,True
1721,1721,CHEMBL71884,21000.0,nM,Cc1cc2nc(CBr)c(-c3ccccc3)nc2cc1C,4.6777807052660805,326.04186058000005,2,0,4.808540000000003,True
1722,1722,CHEMBL113902,21510.0,nM,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,4.667359589612538,424.11023171600004,5,2,5.555880000000004,True
1723,1723,CHEMBL329642,21657.0,nM,C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.664401703466997,382.0429232,4,2,4.650500000000003,True
1724,1724,CHEMBL590877,21750.0,nM,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,4.662540738709344,237.037211096,4,1,1.3786,True
1725,1725,CHEMBL314021,22500.0,nM,CN1C(=O)/C(=C\c2ccc(Br)cc2)c2ccccc21,4.647817481888637,313.010226104,1,0,3.9661000000000017,True
1726,1726,CHEMBL3325480,22700.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,4.6439741428068775,515.1472652440001,10,1,3.670200000000002,True
1727,1727,CHEMBL589120,22750.0,nM,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,4.643018599006869,350.09526861999996,2,0,4.247200000000004,True
1728,1728,CHEMBL293749,23000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,4.638272163982407,308.116092372,4,3,2.3636799999999996,True
1729,1729,CHEMBL1828882,23450.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,4.629857152948898,323.062757148,4,1,1.8819000000000001,True
1730,1730,CHEMBL1829274,23460.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,4.62967199222049,386.93315399200003,3,1,3.150100000000001,True
1731,1731,CHEMBL113985,23590.0,nM,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,4.6272720591144045,521.1062517280001,7,2,4.448080000000003,True
1732,1732,CHEMBL4446681,24000.0,nM,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,4.619788758288394,491.2372908,3,1,6.911200000000005,True
1733,1733,CHEMBL488646,25000.0,nM,COc1cc(C2=C(c3cn(COC(C)(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,4.6020599913279625,450.21547205999997,6,1,4.480300000000003,True
1734,1734,CHEMBL1828884,25030.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,4.601539150391777,382.98269102800003,4,1,2.505300000000001,True
1736,1736,CHEMBL91748,25710.0,nM,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,4.58989792335714,411.069472296,5,2,4.149700000000002,True
1737,1737,CHEMBL589847,25870.0,nM,O=C(NCc1ccccc1)c1ccc(N(CCCl)CCCl)cc1,4.587203571283457,350.09526862,2,1,3.9006000000000025,True
1738,1738,CHEMBL1829271,26330.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,4.579549140893932,352.972126344,3,1,2.4967000000000006,True
1739,1739,CHEMBL589832,27190.0,nM,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,4.5655907924125,381.064696764,4,1,4.131100000000003,True
1740,1740,CHEMBL1829275,27380.0,nM,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,4.562566556202029,430.88263841200006,3,1,3.2592000000000017,True
1741,1741,CHEMBL91,27430.0,nM,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.561774192395471,413.98602378799995,3,0,6.454800000000002,True
1742,1742,CHEMBL591051,27830.0,nM,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,4.555486793665957,235.041547528,5,2,0.9451,True
1743,1743,CHEMBL1829272,27890.0,nM,Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(Br)c2)cc1,4.55455148573395,366.987776408,3,1,2.8051200000000014,True
1745,1745,CHEMBL430845,29000.0,nM,COC1=CC(=O)C=CC1=O,4.537602002101044,138.031694052,3,0,0.2246999999999999,True
1746,1746,CHEMBL1828880,29070.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,4.536554968229572,305.07217896000003,4,1,1.7428000000000001,True
1747,1747,CHEMBL590083,30060.0,nM,CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,4.52201102374911,316.11091868399996,2,1,3.5005000000000024,True
1748,1748,CHEMBL295316,30800.0,nM,CC1=CC(=O)c2c(O)cccc2C1=O,4.511449283499556,188.047344116,3,1,1.7175,True
1749,1749,CHEMBL592240,31000.0,nM,O=C1CSC(NN=C2CCCCCCC2)=N1,4.508638306165727,239.109233164,4,1,2.3057000000000007,True
1750,1750,CHEMBL209511,31000.0,nM,O=S(=O)(Nc1ccc(Cl)cc1O)c1ccccc1,4.508638306165727,283.00699186,3,2,2.846400000000001,True
1751,1751,CHEMBL113996,31430.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.50265561898242,495.147345496,7,2,4.478080000000003,True
1753,1753,CHEMBL238617,31600.0,nM,N#Cc1n[nH]nc1-c1ccc(F)cc1,4.5003129173815966,188.04982438,3,1,1.4824799999999998,True
1754,1754,CHEMBL590568,31780.0,nM,Cc1cccc(/C=N/NC2=NC(=O)CS2)c1,4.497846107128639,233.062282972,4,1,1.54792,True
1755,1755,CHEMBL589413,32540.0,nM,CCCCN(Cc1cccc(Cl)c1O)C(=S)Nc1ccccc1,4.4875824513991605,348.106311972,2,2,5.044700000000005,True
1756,1756,CHEMBL246167,32730.0,nM,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cncc3ccccc23)n1,4.485053994691996,355.104480044,3,2,4.537200000000002,True
1757,1757,CHEMBL114073,33950.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,4.469160221383479,509.16299556,7,2,4.8665800000000035,True
1758,1758,CHEMBL116012,33950.0,nM,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.469160221383479,535.121901792,7,2,4.838180000000003,True
1759,1759,CHEMBL55360,34000.0,nM,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,4.468521082957745,308.11609237199997,4,3,3.260320000000002,True
1760,1760,CHEMBL332497,34130.0,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,4.466863711721361,521.106251728,7,2,4.448080000000003,True
1761,1761,CHEMBL5172914,34720.0,nM,Cc1ccc(-c2ccc3c(ccn3Cc3coc(/C=C/c4ccc(C(F)(F)F)cc4)n3)c2)cc1,4.459420283495546,458.16059795200005,3,0,7.842220000000007,True
1763,1763,CHEMBL53898,35000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,4.455931955649724,322.131742436,4,3,2.753780000000001,True
1764,1764,CHEMBL55994,35000.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,4.455931955649724,271.030314148,5,2,2.949180000000001,True
1765,1765,CHEMBL1683952,36000.0,nM,Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,4.443697499232713,411.0608390000001,5,1,6.320200000000003,True
1766,1766,CHEMBL453336,36000.0,nM,COc1cc(C2=C(c3cn(COCc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,4.443697499232713,484.19982199599997,6,1,4.882000000000004,True
1767,1767,CHEMBL1172878,36450.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,4.438302467346007,335.067283608,6,0,3.0097200000000015,True
1768,1768,CHEMBL240093,36500.0,nM,Cc1ccc(-c2n[nH]nc2C#N)cc1,4.437707135543525,184.074896256,3,1,1.6518,True
1769,1769,CHEMBL4095623,36900.0,nM,c1ccc(Cc2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,4.432973633840939,290.116761068,4,1,3.1275000000000013,True
1770,1770,CHEMBL55979,37000.0,nM,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,4.431798275933005,308.116092372,4,3,2.8821800000000017,True
1771,1771,CHEMBL245966,37000.0,nM,CCNC(=O)c1cncc(/C=C/c2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,4.431798275933005,388.16477388,5,3,3.276700000000001,True
